DATE,STATION_NUMBER,DISCHARGE
2010-01-30,07GJ001,37.70000076293945
2010-01-31,07GJ001,37.09999847412109
2010-02-01,07GJ001,36.900001525878906
2010-02-02,07GJ001,37.400001525878906
2010-02-03,07GJ001,37.59999847412109
2010-02-04,07GJ001,38.400001525878906
2010-02-05,07GJ001,38.70000076293945
2010-02-06,07GJ001,38.5
2010-02-07,07GJ001,38.59999847412109
2010-02-08,07GJ001,38.59999847412109
2010-02-09,07GJ001,37.900001525878906
2010-02-10,07GJ001,37.79999923706055
2010-02-11,07GJ001,36.79999923706055
2010-02-12,07GJ001,36.900001525878906
2010-02-13,07GJ001,35.79999923706055
2010-02-14,07GJ001,35.29999923706055
2010-02-15,07GJ001,34.79999923706055
2010-02-16,07GJ001,35.599998474121094
2010-02-17,07GJ001,36.20000076293945
2010-02-18,07GJ001,36.5
2010-02-19,07GJ001,37.20000076293945
2010-02-20,07GJ001,36.79999923706055
2010-02-21,07GJ001,36.70000076293945
2010-02-22,07GJ001,36.5
2010-02-23,07GJ001,37.09999847412109
2010-02-24,07GJ001,36.79999923706055
2010-02-25,07GJ001,34.79999923706055
2010-02-26,07GJ001,34.70000076293945
2010-02-27,07GJ001,34.099998474121094
2010-02-28,07GJ001,34.0
2010-03-01,07GJ001,33.79999923706055
2010-03-02,07GJ001,34.29999923706055
2010-03-03,07GJ001,34.29999923706055
2010-03-04,07GJ001,34.900001525878906
2010-03-05,07GJ001,35.400001525878906
2010-03-06,07GJ001,37.09999847412109
2010-03-07,07GJ001,37.29999923706055
2010-03-08,07GJ001,36.900001525878906
2010-03-09,07GJ001,37.400001525878906
2010-03-10,07GJ001,36.79999923706055
2010-03-11,07GJ001,35.70000076293945
2010-03-12,07GJ001,35.20000076293945
2010-03-13,07GJ001,35.099998474121094
2010-03-14,07GJ001,33.599998474121094
2010-03-15,07GJ001,30.700000762939453
2010-03-16,07GJ001,30.5
2010-03-17,07GJ001,33.20000076293945
2010-03-18,07GJ001,35.79999923706055
2010-03-19,07GJ001,37.09999847412109
2010-03-20,07GJ001,37.59999847412109
2010-03-21,07GJ001,38.29999923706055
2010-03-22,07GJ001,38.79999923706055
2010-03-23,07GJ001,37.400001525878906
2010-03-24,07GJ001,36.29999923706055
2010-03-25,07GJ001,34.900001525878906
2010-03-26,07GJ001,35.20000076293945
2010-03-27,07GJ001,35.29999923706055
2010-03-28,07GJ001,37.400001525878906
2010-03-29,07GJ001,48.0
2010-03-30,07GJ001,53.09999847412109
2010-03-31,07GJ001,57.79999923706055
2010-04-01,07GJ001,61.20000076293945
2010-04-02,07GJ001,62.20000076293945
2010-04-03,07GJ001,61.09999847412109
2010-04-04,07GJ001,57.0
2010-04-05,07GJ001,51.900001525878906
2010-04-06,07GJ001,44.59999847412109
2010-04-07,07GJ001,41.400001525878906
2010-04-08,07GJ001,52.59999847412109
2010-04-09,07GJ001,81.4000015258789
2010-04-10,07GJ001,91.1999969482422
2010-04-11,07GJ001,105.0
2010-04-12,07GJ001,119.0
2010-04-13,07GJ001,134.0
2010-04-14,07GJ001,131.0
2010-04-15,07GJ001,133.0
2010-04-16,07GJ001,145.0
2010-04-17,07GJ001,150.0
2010-04-18,07GJ001,154.0
2010-04-19,07GJ001,170.0
2010-04-20,07GJ001,204.0
2010-04-21,07GJ001,262.0
2010-04-22,07GJ001,305.0
2010-04-23,07GJ001,386.0
2010-04-24,07GJ001,454.0
2010-04-25,07GJ001,410.0
2010-04-26,07GJ001,364.0
2010-04-27,07GJ001,325.0
2010-04-28,07GJ001,304.0
2010-04-29,07GJ001,296.0
2010-04-30,07GJ001,294.0
2010-05-01,07GJ001,304.0
2010-05-02,07GJ001,297.0
2010-05-03,07GJ001,291.0
2010-05-04,07GJ001,282.0
2010-05-05,07GJ001,270.0
2010-05-06,07GJ001,254.0
2010-05-07,07GJ001,235.0
2010-05-08,07GJ001,220.0
2010-05-09,07GJ001,208.0
2010-05-10,07GJ001,201.0
2010-05-11,07GJ001,195.0
2010-05-12,07GJ001,190.0
2010-05-13,07GJ001,188.0
2010-05-14,07GJ001,192.0
2010-05-15,07GJ001,209.0
2010-05-16,07GJ001,245.0
2010-05-17,07GJ001,287.0
2010-05-18,07GJ001,364.0
2010-05-19,07GJ001,455.0
2010-05-20,07GJ001,641.0
2010-05-21,07GJ001,825.0
2010-05-22,07GJ001,881.0
2010-05-23,07GJ001,942.0
2010-05-24,07GJ001,886.0
2010-05-25,07GJ001,842.0
2010-05-26,07GJ001,851.0
2010-05-27,07GJ001,857.0
2010-05-28,07GJ001,899.0
2010-05-29,07GJ001,922.0
2010-05-30,07GJ001,851.0
2010-05-31,07GJ001,756.0
2010-06-01,07GJ001,700.0
2010-06-02,07GJ001,666.0
2010-06-03,07GJ001,633.0
2010-06-04,07GJ001,643.0
2010-06-05,07GJ001,651.0
2010-06-06,07GJ001,590.0
2010-06-07,07GJ001,553.0
2010-06-08,07GJ001,551.0
2010-06-09,07GJ001,571.0
2010-06-10,07GJ001,618.0
2010-06-11,07GJ001,648.0
2010-06-12,07GJ001,651.0
2010-06-13,07GJ001,658.0
2010-06-14,07GJ001,729.0
2010-06-15,07GJ001,848.0
2010-06-16,07GJ001,757.0
2010-06-17,07GJ001,617.0
2010-06-18,07GJ001,535.0
2010-06-19,07GJ001,486.0
2010-06-20,07GJ001,489.0
2010-06-21,07GJ001,532.0
2010-06-22,07GJ001,565.0
2010-06-23,07GJ001,572.0
2010-06-24,07GJ001,583.0
2010-06-25,07GJ001,581.0
2010-06-26,07GJ001,572.0
2010-06-27,07GJ001,539.0
2010-06-28,07GJ001,516.0
2010-06-29,07GJ001,498.0
2010-06-30,07GJ001,506.0
2010-07-01,07GJ001,460.0
2010-07-02,07GJ001,463.0
2010-07-03,07GJ001,406.0
2010-07-04,07GJ001,355.0
2010-07-05,07GJ001,323.0
2010-07-06,07GJ001,312.0
2010-07-07,07GJ001,323.0
2010-07-08,07GJ001,320.0
2010-07-09,07GJ001,319.0
2010-07-10,07GJ001,335.0
2010-07-11,07GJ001,366.0
2010-07-12,07GJ001,384.0
2010-07-13,07GJ001,363.0
2010-07-14,07GJ001,371.0
2010-07-15,07GJ001,351.0
2010-07-16,07GJ001,398.0
2010-07-17,07GJ001,449.0
2010-07-18,07GJ001,400.0
2010-07-19,07GJ001,354.0
2010-07-20,07GJ001,326.0
2010-07-21,07GJ001,330.0
2010-07-22,07GJ001,315.0
2010-07-23,07GJ001,304.0
2010-07-24,07GJ001,305.0
2010-07-25,07GJ001,311.0
2010-07-26,07GJ001,298.0
2010-07-27,07GJ001,296.0
2010-07-28,07GJ001,275.0
2010-07-29,07GJ001,259.0
2010-07-30,07GJ001,249.0
2010-07-31,07GJ001,250.0
2010-08-01,07GJ001,248.0
2010-08-02,07GJ001,237.0
2010-08-03,07GJ001,239.0
2010-08-04,07GJ001,234.0
2010-08-05,07GJ001,226.0
2010-08-06,07GJ001,216.0
2010-08-07,07GJ001,208.0
2010-08-08,07GJ001,205.0
2010-08-09,07GJ001,206.0
2010-08-10,07GJ001,210.0
2010-08-11,07GJ001,202.0
2010-08-12,07GJ001,208.0
2010-08-13,07GJ001,197.0
2010-08-14,07GJ001,193.0
2010-08-15,07GJ001,207.0
2010-08-16,07GJ001,217.0
2010-08-17,07GJ001,205.0
2010-08-18,07GJ001,196.0
2010-08-19,07GJ001,191.0
2010-08-20,07GJ001,182.0
2010-08-21,07GJ001,181.0
2010-08-22,07GJ001,176.0
2010-08-23,07GJ001,167.0
2010-08-24,07GJ001,158.0
2010-08-25,07GJ001,152.0
2010-08-26,07GJ001,151.0
2010-08-27,07GJ001,149.0
2010-08-28,07GJ001,168.0
2010-08-29,07GJ001,201.0
2010-08-30,07GJ001,197.0
2010-08-31,07GJ001,204.0
2010-09-01,07GJ001,207.0
2010-09-02,07GJ001,212.0
2010-09-03,07GJ001,207.0
2010-09-04,07GJ001,206.0
2010-09-05,07GJ001,202.0
2010-09-06,07GJ001,209.0
2010-09-07,07GJ001,229.0
2010-09-08,07GJ001,218.0
2010-09-09,07GJ001,221.0
2010-09-10,07GJ001,221.0
2010-09-11,07GJ001,215.0
2010-09-12,07GJ001,213.0
2010-09-13,07GJ001,203.0
2010-09-14,07GJ001,201.0
2010-09-15,07GJ001,229.0
2010-09-16,07GJ001,261.0
2010-09-17,07GJ001,258.0
2010-09-18,07GJ001,256.0
2010-09-19,07GJ001,248.0
2010-09-20,07GJ001,237.0
2010-09-21,07GJ001,231.0
2010-09-22,07GJ001,228.0
2010-09-23,07GJ001,221.0
2010-09-24,07GJ001,220.0
2010-09-25,07GJ001,229.0
2010-09-26,07GJ001,238.0
2010-09-27,07GJ001,250.0
2010-09-28,07GJ001,587.0
2010-09-29,07GJ001,735.0
2010-09-30,07GJ001,1090.0
2010-10-01,07GJ001,845.0
2010-10-02,07GJ001,651.0
2010-10-03,07GJ001,541.0
2010-10-04,07GJ001,462.0
2010-10-05,07GJ001,410.0
2010-10-06,07GJ001,369.0
2010-10-07,07GJ001,341.0
2010-10-08,07GJ001,307.0
2010-10-09,07GJ001,282.0
2010-10-10,07GJ001,262.0
2010-10-11,07GJ001,245.0
2010-10-12,07GJ001,233.0
2010-10-13,07GJ001,242.0
2010-10-14,07GJ001,224.0
2010-10-15,07GJ001,214.0
2010-10-16,07GJ001,211.0
2010-10-17,07GJ001,203.0
2010-10-18,07GJ001,192.0
2010-10-19,07GJ001,185.0
2010-10-20,07GJ001,179.0
2010-10-21,07GJ001,178.0
2010-10-22,07GJ001,192.0
2010-10-23,07GJ001,203.0
2010-10-24,07GJ001,194.0
2010-10-25,07GJ001,187.0
2010-10-26,07GJ001,180.0
2010-10-27,07GJ001,177.0
2010-10-28,07GJ001,174.0
2010-10-29,07GJ001,168.0
2010-10-30,07GJ001,164.0
2010-10-31,07GJ001,158.0
2010-11-01,07GJ001,156.0
2010-11-02,07GJ001,153.0
2010-11-03,07GJ001,148.0
2010-11-04,07GJ001,147.0
2010-11-05,07GJ001,145.0
2010-11-06,07GJ001,142.0
2010-11-07,07GJ001,148.0
2010-11-08,07GJ001,164.0
2010-11-09,07GJ001,152.0
2010-11-10,07GJ001,148.0
2010-11-11,07GJ001,134.0
2010-11-12,07GJ001,130.0
2010-11-13,07GJ001,127.0
2010-11-14,07GJ001,126.0
2010-11-15,07GJ001,138.0
2010-11-16,07GJ001,137.0
2010-11-17,07GJ001,123.0
2010-11-18,07GJ001,108.0
2010-11-19,07GJ001,89.5
2010-11-20,07GJ001,76.0
2010-11-21,07GJ001,70.5
2010-11-22,07GJ001,70.30000305175781
2010-11-23,07GJ001,63.0
2010-11-24,07GJ001,56.5
2010-11-25,07GJ001,54.5
2010-11-26,07GJ001,69.0
2010-11-27,07GJ001,74.0999984741211
2010-11-28,07GJ001,71.5
2010-11-29,07GJ001,71.69999694824219
2010-11-30,07GJ001,92.3000030517578
2010-12-01,07GJ001,101.0
2010-12-02,07GJ001,95.0999984741211
2010-12-03,07GJ001,86.9000015258789
2010-12-04,07GJ001,78.19999694824219
2010-12-05,07GJ001,79.9000015258789
2010-12-06,07GJ001,76.30000305175781
2010-12-07,07GJ001,69.80000305175781
2010-12-08,07GJ001,67.5999984741211
2010-12-09,07GJ001,65.0
2010-12-10,07GJ001,62.400001525878906
2010-12-11,07GJ001,59.79999923706055
2010-12-12,07GJ001,61.0
2010-12-13,07GJ001,64.0
2010-12-14,07GJ001,63.70000076293945
2010-12-15,07GJ001,62.20000076293945
2010-12-16,07GJ001,62.0
2010-12-17,07GJ001,66.0999984741211
2010-12-18,07GJ001,69.4000015258789
2010-12-19,07GJ001,69.30000305175781
2010-12-20,07GJ001,65.80000305175781
2010-12-21,07GJ001,63.0
2010-12-22,07GJ001,60.20000076293945
2010-12-23,07GJ001,57.70000076293945
2010-12-24,07GJ001,55.20000076293945
2010-12-25,07GJ001,55.900001525878906
2010-12-26,07GJ001,55.59999847412109
2010-12-27,07GJ001,55.20000076293945
2010-12-28,07GJ001,57.70000076293945
2010-12-29,07GJ001,59.0
2010-12-30,07GJ001,60.09999847412109
2010-12-31,07GJ001,59.70000076293945
2011-01-01,07GJ001,58.5
2011-01-02,07GJ001,57.900001525878906
2011-01-03,07GJ001,56.20000076293945
2011-01-04,07GJ001,54.09999847412109
2011-01-05,07GJ001,52.59999847412109
2011-01-06,07GJ001,52.59999847412109
2011-01-07,07GJ001,53.70000076293945
2011-01-08,07GJ001,54.900001525878906
2011-01-09,07GJ001,55.0
2011-01-10,07GJ001,54.20000076293945
2011-01-11,07GJ001,53.20000076293945
2011-01-12,07GJ001,52.29999923706055
2011-01-13,07GJ001,51.70000076293945
2011-01-14,07GJ001,50.79999923706055
2011-01-15,07GJ001,51.0
2011-01-16,07GJ001,50.59999847412109
2011-01-17,07GJ001,51.20000076293945
2011-01-18,07GJ001,51.20000076293945
2011-01-19,07GJ001,50.29999923706055
2011-01-20,07GJ001,50.79999923706055
2011-01-21,07GJ001,50.79999923706055
2011-01-22,07GJ001,50.5
2011-01-23,07GJ001,50.0
2011-01-24,07GJ001,50.29999923706055
2011-01-25,07GJ001,50.0
2011-01-26,07GJ001,49.29999923706055
2011-01-27,07GJ001,49.0
2011-01-28,07GJ001,48.59999847412109
2011-01-29,07GJ001,47.59999847412109
2011-01-30,07GJ001,46.400001525878906
2011-01-31,07GJ001,44.900001525878906
2011-02-01,07GJ001,43.400001525878906
2011-02-02,07GJ001,42.0
2011-02-03,07GJ001,40.79999923706055
2011-02-04,07GJ001,39.79999923706055
2011-02-05,07GJ001,39.20000076293945
2011-02-06,07GJ001,38.79999923706055
2011-02-07,07GJ001,38.59999847412109
2011-02-08,07GJ001,38.70000076293945
2011-02-09,07GJ001,38.79999923706055
2011-02-10,07GJ001,39.5
2011-02-11,07GJ001,39.400001525878906
2011-02-12,07GJ001,38.400001525878906
2011-02-13,07GJ001,37.79999923706055
2011-02-14,07GJ001,36.900001525878906
2011-02-15,07GJ001,37.5
2011-02-16,07GJ001,38.59999847412109
2011-02-17,07GJ001,38.5
2011-02-18,07GJ001,38.09999847412109
2011-02-19,07GJ001,38.09999847412109
2011-02-20,07GJ001,37.5
2011-02-21,07GJ001,35.79999923706055
2011-02-22,07GJ001,34.5
2011-02-23,07GJ001,35.099998474121094
2011-02-24,07GJ001,35.0
2011-02-25,07GJ001,35.29999923706055
2011-02-26,07GJ001,35.599998474121094
2011-02-27,07GJ001,34.79999923706055
2011-02-28,07GJ001,34.400001525878906
2011-03-01,07GJ001,34.20000076293945
2011-03-02,07GJ001,34.0
2011-03-03,07GJ001,34.0
2011-03-04,07GJ001,34.29999923706055
2011-03-05,07GJ001,34.0
2011-03-06,07GJ001,33.79999923706055
2011-03-07,07GJ001,33.79999923706055
2011-03-08,07GJ001,34.099998474121094
2011-03-09,07GJ001,34.0
2011-03-10,07GJ001,34.5
2011-03-11,07GJ001,34.599998474121094
2011-03-12,07GJ001,34.5
2011-03-13,07GJ001,34.5
2011-03-14,07GJ001,34.79999923706055
2011-03-15,07GJ001,35.29999923706055
2011-03-16,07GJ001,35.400001525878906
2011-03-17,07GJ001,35.400001525878906
2011-03-18,07GJ001,35.599998474121094
2011-03-19,07GJ001,35.70000076293945
2011-03-20,07GJ001,36.20000076293945
2011-03-21,07GJ001,36.79999923706055
2011-03-22,07GJ001,37.0
2011-03-23,07GJ001,37.20000076293945
2011-03-24,07GJ001,37.09999847412109
2011-03-25,07GJ001,36.29999923706055
2011-03-26,07GJ001,36.59999847412109
2011-03-27,07GJ001,36.59999847412109
2011-03-28,07GJ001,36.900001525878906
2011-03-29,07GJ001,37.400001525878906
2011-03-30,07GJ001,37.59999847412109
2011-03-31,07GJ001,38.0
2011-04-01,07GJ001,38.59999847412109
2011-04-02,07GJ001,39.70000076293945
2011-04-03,07GJ001,41.0
2011-04-04,07GJ001,43.59999847412109
2011-04-05,07GJ001,53.20000076293945
2011-04-06,07GJ001,59.400001525878906
2011-04-07,07GJ001,63.5
2011-04-08,07GJ001,70.19999694824219
2011-04-09,07GJ001,85.5999984741211
2011-04-10,07GJ001,105.0
2011-04-11,07GJ001,120.0
2011-04-12,07GJ001,137.0
2011-04-13,07GJ001,153.0
2011-04-14,07GJ001,167.0
2011-04-15,07GJ001,175.0
2011-04-16,07GJ001,175.0
2011-04-17,07GJ001,169.0
2011-04-18,07GJ001,164.0
2011-04-19,07GJ001,163.0
2011-04-20,07GJ001,162.0
2011-04-21,07GJ001,173.0
2011-04-22,07GJ001,183.0
2011-04-23,07GJ001,211.0
2011-04-24,07GJ001,229.0
2011-04-25,07GJ001,266.0
2011-04-26,07GJ001,282.0
2011-04-27,07GJ001,311.0
2011-04-28,07GJ001,331.0
2011-04-29,07GJ001,383.0
2011-04-30,07GJ001,425.0
2011-05-01,07GJ001,475.0
2011-05-02,07GJ001,582.0
2011-05-03,07GJ001,651.0
2011-05-04,07GJ001,697.0
2011-05-05,07GJ001,791.0
2011-05-06,07GJ001,829.0
2011-05-07,07GJ001,834.0
2011-05-08,07GJ001,804.0
2011-05-09,07GJ001,780.0
2011-05-10,07GJ001,806.0
2011-05-11,07GJ001,836.0
2011-05-12,07GJ001,875.0
2011-05-13,07GJ001,941.0
2011-05-14,07GJ001,987.0
2011-05-15,07GJ001,996.0
2011-05-16,07GJ001,962.0
2011-05-17,07GJ001,1010.0
2011-05-18,07GJ001,1070.0
2011-05-19,07GJ001,1140.0
2011-05-20,07GJ001,994.0
2011-05-21,07GJ001,897.0
2011-05-22,07GJ001,957.0
2011-05-23,07GJ001,1140.0
2011-05-24,07GJ001,1480.0
2011-05-25,07GJ001,1730.0
2011-05-26,07GJ001,1490.0
2011-05-27,07GJ001,1300.0
2011-05-28,07GJ001,1200.0
2011-05-29,07GJ001,1170.0
2011-05-30,07GJ001,1130.0
2011-05-31,07GJ001,1070.0
2011-06-01,07GJ001,1050.0
2011-06-02,07GJ001,1000.0
2011-06-03,07GJ001,1010.0
2011-06-04,07GJ001,1080.0
2011-06-05,07GJ001,1110.0
2011-06-06,07GJ001,1140.0
2011-06-07,07GJ001,1150.0
2011-06-08,07GJ001,1150.0
2011-06-09,07GJ001,1250.0
2011-06-10,07GJ001,1180.0
2011-06-11,07GJ001,1140.0
2011-06-12,07GJ001,1140.0
2011-06-13,07GJ001,1060.0
2011-06-14,07GJ001,985.0
2011-06-15,07GJ001,969.0
2011-06-16,07GJ001,992.0
2011-06-17,07GJ001,1260.0
2011-06-18,07GJ001,2800.0
2011-06-19,07GJ001,2830.0
2011-06-20,07GJ001,2620.0
2011-06-21,07GJ001,2710.0
2011-06-22,07GJ001,2500.0
2011-06-23,07GJ001,2330.0
2011-06-24,07GJ001,2390.0
2011-06-25,07GJ001,2450.0
2011-06-26,07GJ001,2450.0
2011-06-27,07GJ001,2380.0
2011-06-28,07GJ001,2220.0
2011-06-29,07GJ001,2040.0
2011-06-30,07GJ001,1920.0
2011-07-01,07GJ001,1960.0
2011-07-02,07GJ001,1780.0
2011-07-03,07GJ001,1520.0
2011-07-04,07GJ001,1320.0
2011-07-05,07GJ001,1260.0
2011-07-06,07GJ001,1160.0
2011-07-07,07GJ001,1070.0
2011-07-08,07GJ001,1060.0
2011-07-09,07GJ001,2090.0
2011-07-10,07GJ001,3720.0
2011-07-11,07GJ001,4560.0
2011-07-12,07GJ001,4510.0
2011-07-13,07GJ001,3680.0
2011-07-14,07GJ001,2850.0
2011-07-15,07GJ001,2620.0
2011-07-16,07GJ001,2330.0
2011-07-17,07GJ001,2120.0
2011-07-18,07GJ001,1880.0
2011-07-19,07GJ001,1690.0
2011-07-20,07GJ001,1540.0
2011-07-21,07GJ001,1430.0
2011-07-22,07GJ001,1330.0
2011-07-23,07GJ001,1290.0
2011-07-24,07GJ001,1250.0
2011-07-25,07GJ001,1250.0
2011-07-26,07GJ001,1180.0
2011-07-27,07GJ001,1100.0
2011-07-28,07GJ001,997.0
2011-07-29,07GJ001,880.0
2011-07-30,07GJ001,784.0
2011-07-31,07GJ001,746.0
2011-08-01,07GJ001,684.0
2011-08-02,07GJ001,809.0
2011-08-03,07GJ001,741.0
2011-08-04,07GJ001,633.0
2011-08-05,07GJ001,569.0
2011-08-06,07GJ001,528.0
2011-08-07,07GJ001,503.0
2011-08-08,07GJ001,512.0
2011-08-09,07GJ001,485.0
2011-08-10,07GJ001,465.0
2011-08-11,07GJ001,435.0
2011-08-12,07GJ001,407.0
2011-08-13,07GJ001,393.0
2011-08-14,07GJ001,382.0
2011-08-15,07GJ001,387.0
2011-08-16,07GJ001,369.0
2011-08-17,07GJ001,381.0
2011-08-18,07GJ001,352.0
2011-08-19,07GJ001,326.0
2011-08-20,07GJ001,313.0
2011-08-21,07GJ001,295.0
2011-08-22,07GJ001,274.0
2011-08-23,07GJ001,269.0
2011-08-24,07GJ001,279.0
2011-08-25,07GJ001,424.0
2011-08-26,07GJ001,405.0
2011-08-27,07GJ001,360.0
2011-08-28,07GJ001,319.0
2011-08-29,07GJ001,292.0
2011-08-30,07GJ001,271.0
2011-08-31,07GJ001,261.0
2011-09-01,07GJ001,268.0
2011-09-02,07GJ001,250.0
2011-09-03,07GJ001,230.0
2011-09-04,07GJ001,221.0
2011-09-05,07GJ001,221.0
2011-09-06,07GJ001,210.0
2011-09-07,07GJ001,201.0
2011-09-08,07GJ001,196.0
2011-09-09,07GJ001,193.0
2011-09-10,07GJ001,193.0
2011-09-11,07GJ001,191.0
2011-09-12,07GJ001,186.0
2011-09-13,07GJ001,183.0
2011-09-14,07GJ001,179.0
2011-09-15,07GJ001,172.0
2011-09-16,07GJ001,167.0
2011-09-17,07GJ001,166.0
2011-09-18,07GJ001,164.0
2011-09-19,07GJ001,161.0
2011-09-20,07GJ001,155.0
2011-09-21,07GJ001,149.0
2011-09-22,07GJ001,152.0
2011-09-23,07GJ001,146.0
2011-09-24,07GJ001,141.0
2011-09-25,07GJ001,165.0
2011-09-26,07GJ001,196.0
2011-09-27,07GJ001,196.0
2011-09-28,07GJ001,201.0
2011-09-29,07GJ001,187.0
2011-09-30,07GJ001,174.0
2011-10-01,07GJ001,164.0
2011-10-02,07GJ001,156.0
2011-10-03,07GJ001,158.0
2011-10-04,07GJ001,159.0
2011-10-05,07GJ001,155.0
2011-10-06,07GJ001,152.0
2011-10-07,07GJ001,153.0
2011-10-08,07GJ001,146.0
2011-10-09,07GJ001,139.0
2011-10-10,07GJ001,135.0
2011-10-11,07GJ001,131.0
2011-10-12,07GJ001,128.0
2011-10-13,07GJ001,127.0
2011-10-14,07GJ001,125.0
2011-10-15,07GJ001,124.0
2011-10-16,07GJ001,123.0
2011-10-17,07GJ001,119.0
2011-10-18,07GJ001,115.0
2011-10-19,07GJ001,112.0
2011-10-20,07GJ001,111.0
2011-10-21,07GJ001,110.0
2011-10-22,07GJ001,110.0
2011-10-23,07GJ001,111.0
2011-10-24,07GJ001,110.0
2011-10-25,07GJ001,110.0
2011-10-26,07GJ001,109.0
2011-10-27,07GJ001,106.0
2011-10-28,07GJ001,103.0
2011-10-29,07GJ001,99.0
2011-10-30,07GJ001,97.0999984741211
2011-10-31,07GJ001,95.4000015258789
2011-11-01,07GJ001,94.5999984741211
2011-11-02,07GJ001,90.1999969482422
2011-11-03,07GJ001,89.80000305175781
2011-11-04,07GJ001,80.19999694824219
2011-11-05,07GJ001,73.4000015258789
2011-11-06,07GJ001,73.0
2011-11-07,07GJ001,74.0
2011-11-08,07GJ001,75.69999694824219
2011-11-09,07GJ001,69.0
2011-11-10,07GJ001,70.0
2011-11-11,07GJ001,82.69999694824219
2011-11-12,07GJ001,80.0999984741211
2011-11-13,07GJ001,83.69999694824219
2011-11-14,07GJ001,96.1999969482422
2011-11-15,07GJ001,91.1999969482422
2011-11-16,07GJ001,85.80000305175781
2011-11-17,07GJ001,71.69999694824219
2011-11-18,07GJ001,59.79999923706055
2011-11-19,07GJ001,63.79999923706055
2011-11-20,07GJ001,63.59999847412109
2011-11-21,07GJ001,57.5
2011-11-22,07GJ001,60.29999923706055
2011-11-23,07GJ001,57.900001525878906
2011-11-24,07GJ001,52.0
2011-11-25,07GJ001,46.400001525878906
2011-11-26,07GJ001,45.0
2011-11-27,07GJ001,55.5
2011-11-28,07GJ001,67.0
2011-11-29,07GJ001,69.4000015258789
2011-11-30,07GJ001,69.30000305175781
2011-12-01,07GJ001,72.9000015258789
2011-12-02,07GJ001,74.0999984741211
2011-12-03,07GJ001,74.5999984741211
2011-12-04,07GJ001,73.19999694824219
2011-12-05,07GJ001,71.5
2011-12-06,07GJ001,70.69999694824219
2011-12-07,07GJ001,69.0999984741211
2011-12-08,07GJ001,66.9000015258789
2011-12-09,07GJ001,62.0
2011-12-10,07GJ001,65.5999984741211
2011-12-11,07GJ001,64.5999984741211
2011-12-12,07GJ001,58.5
2011-12-13,07GJ001,54.59999847412109
2011-12-14,07GJ001,57.400001525878906
2011-12-15,07GJ001,60.79999923706055
2011-12-16,07GJ001,58.09999847412109
2011-12-17,07GJ001,58.0
2011-12-18,07GJ001,58.09999847412109
2011-12-19,07GJ001,62.400001525878906
2011-12-20,07GJ001,64.19999694824219
2011-12-21,07GJ001,69.4000015258789
2011-12-22,07GJ001,70.19999694824219
2011-12-23,07GJ001,69.0999984741211
2011-12-24,07GJ001,68.30000305175781
2011-12-25,07GJ001,65.9000015258789
2011-12-26,07GJ001,62.70000076293945
2011-12-27,07GJ001,60.29999923706055
2011-12-28,07GJ001,59.900001525878906
2011-12-29,07GJ001,59.79999923706055
2011-12-30,07GJ001,60.20000076293945
2011-12-31,07GJ001,57.09999847412109
2012-01-01,07GJ001,54.5
2012-01-02,07GJ001,51.5
2012-01-03,07GJ001,52.5
2012-01-04,07GJ001,52.79999923706055
2012-01-05,07GJ001,52.79999923706055
2012-01-06,07GJ001,52.0
2012-01-07,07GJ001,50.09999847412109
2012-01-08,07GJ001,60.0
2012-01-09,07GJ001,61.79999923706055
2012-01-10,07GJ001,62.70000076293945
2012-01-11,07GJ001,60.79999923706055
2012-01-12,07GJ001,59.5
2012-01-13,07GJ001,61.70000076293945
2012-01-14,07GJ001,62.20000076293945
2012-01-15,07GJ001,59.0
2012-01-16,07GJ001,54.900001525878906
2012-01-17,07GJ001,52.900001525878906
2012-01-18,07GJ001,53.59999847412109
2012-01-19,07GJ001,53.0
2012-01-20,07GJ001,51.70000076293945
2012-01-21,07GJ001,49.5
2012-01-22,07GJ001,47.29999923706055
2012-01-23,07GJ001,47.0
2012-01-24,07GJ001,47.400001525878906
2012-01-25,07GJ001,48.79999923706055
2012-01-26,07GJ001,51.0
2012-01-27,07GJ001,52.79999923706055
2012-01-28,07GJ001,55.900001525878906
2012-01-29,07GJ001,59.20000076293945
2012-01-30,07GJ001,59.20000076293945
2012-01-31,07GJ001,58.5
2012-02-01,07GJ001,58.09999847412109
2012-02-02,07GJ001,57.5
2012-02-03,07GJ001,58.5
2012-02-04,07GJ001,59.5
2012-02-05,07GJ001,58.59999847412109
2012-02-06,07GJ001,57.70000076293945
2012-02-07,07GJ001,56.59999847412109
2012-02-08,07GJ001,55.70000076293945
2012-02-09,07GJ001,54.70000076293945
2012-02-10,07GJ001,53.20000076293945
2012-02-11,07GJ001,52.70000076293945
2012-02-12,07GJ001,49.20000076293945
2012-02-13,07GJ001,47.400001525878906
2012-02-14,07GJ001,46.70000076293945
2012-02-15,07GJ001,48.70000076293945
2012-02-16,07GJ001,48.29999923706055
2012-02-17,07GJ001,48.5
2012-02-18,07GJ001,49.0
2012-02-19,07GJ001,47.59999847412109
2012-02-20,07GJ001,45.59999847412109
2012-02-21,07GJ001,45.09999847412109
2012-02-22,07GJ001,45.79999923706055
2012-02-23,07GJ001,45.29999923706055
2012-02-24,07GJ001,44.900001525878906
2012-02-25,07GJ001,44.5
2012-02-26,07GJ001,44.20000076293945
